"","y.act","y.pred","y.prob.no","y.prob.yes"
"149","no","no",0.972693659430278,0.0273063405697216
"150","no","no",0.932441916804384,0.0675580831956162
"151","no","no",0.96424007602582,0.0357599239741802
"152","no","no",0.992071899880667,0.00792810011933278
"153","no","no",0.995908350977013,0.00409164902298677
"154","no","no",0.991942865008794,0.0080571349912064
"155","no","no",0.989637336793359,0.0103626632066414
"156","yes","no",0.992526039202887,0.00747396079711349
"157","no","no",0.955807798790369,0.0441922012096313
"158","no","no",0.963511926477274,0.0364880735227262
"159","no","no",0.989040548494175,0.0109594515058247
"160","no","no",0.99248489688727,0.00751510311272984
"161","no","no",0.96975251733264,0.0302474826673603
"162","no","no",0.969561973386224,0.0304380266137756
"163","no","no",0.968963141742204,0.0310368582577964
"164","no","no",0.968015812225445,0.0319841877745551
"165","no","no",0.974855113405652,0.0251448865943482
"166","no","no",0.992800447407698,0.00719955259230181
"167","no","no",0.970229489385259,0.0297705106147407
"168","no","no",0.992985442931384,0.00701455706861548
"169","no","no",0.976890513525923,0.0231094864740771
"170","no","no",0.978743456987409,0.0212565430125907
"171","no","no",0.975279429770436,0.0247205702295637
"172","no","no",0.9939682120373,0.00603178796269947
"173","no","no",0.979882644583266,0.0201173554167336
"174","no","no",0.99416173932418,0.00583826067582028
"175","no","no",0.971335073454059,0.0286649265459408
"176","no","no",0.956844649471652,0.0431553505283477
"177","no","no",0.96178929824249,0.03821070175751
"178","no","no",0.979727775254903,0.0202722247450968
"179","no","no",0.938630522723626,0.0613694772763744
"180","no","no",0.986767650098206,0.0132323499017945
"181","no","no",0.936784711270898,0.0632152887291022
"182","no","no",0.991641479430661,0.00835852056933933
"183","no","no",0.974551646078975,0.0254483539210249
"184","no","no",0.976822098880735,0.0231779011192651
"185","no","no",0.974261514823562,0.0257384851764382
"186","no","no",0.992944195265515,0.00705580473448462
"187","no","no",0.973560630679503,0.0264393693204974
"188","no","no",0.987859669979924,0.0121403300200761
"189","no","no",0.975024074458958,0.0249759255410422
"190","no","no",0.959295749767344,0.0407042502326561
"191","no","no",0.975564443876222,0.024435556123778
"192","no","no",0.976971369108138,0.023028630891862
"193","no","no",0.979175414106864,0.0208245858931356
"194","no","no",0.980127348953782,0.0198726510462176
"195","no","no",0.96102213994897,0.0389778600510302
"196","no","no",0.995754868376139,0.00424513162386077
"197","no","no",0.98694759015812,0.0130524098418803
"198","no","no",0.974520175283397,0.0254798247166026
"199","no","no",0.977971689172593,0.0220283108274074
"200","yes","no",0.991323762294292,0.00867623770570807
"201","no","no",0.98666768898438,0.0133323110156199
"202","no","no",0.988408950548993,0.0115910494510068
"203","no","no",0.989751166589521,0.0102488334104786
"204","no","no",0.975617925181792,0.0243820748182081
"205","no","no",0.994531827514654,0.00546817248534602
"206","no","no",0.957559526666803,0.0424404733331971
"207","no","no",0.952859816030225,0.047140183969775
"208","no","no",0.958988797274477,0.0410112027255234
"209","no","no",0.946314779809068,0.0536852201909319
"210","no","no",0.987831318763896,0.012168681236104
"211","no","no",0.953435863135303,0.0465641368646968
"212","no","no",0.980212937264045,0.0197870627359552
"213","no","no",0.965481315228375,0.0345186847716253
"214","no","no",0.979720701903594,0.0202792980964065
"215","no","no",0.993218429007192,0.00678157099280785
"216","no","no",0.988248402170499,0.0117515978295009
"217","no","no",0.992751965344551,0.00724803465544933
"218","no","no",0.961806167072355,0.0381938329276455
"219","no","no",0.963080915460634,0.0369190845393657
"220","no","no",0.988130693649404,0.0118693063505959
"221","no","no",0.97931316459259,0.0206868354074101
"222","no","no",0.958433221528703,0.0415667784712967
"223","no","no",0.995751892467562,0.00424810753243838
"224","no","no",0.968591890027559,0.0314081099724412
"225","no","no",0.994644305958787,0.00535569404121266
"226","no","no",0.994077628323497,0.00592237167650258
"227","no","no",0.979557345237441,0.0204426547625595
"228","no","no",0.985567568047475,0.0144324319525246
"229","no","no",0.988767696475496,0.011232303524504
"230","no","no",0.988152106679444,0.0118478933205556
"231","no","no",0.994715197830484,0.00528480216951635
"232","no","no",0.991392769634396,0.00860723036560431
"233","no","no",0.990526424077191,0.0094735759228084
"234","no","no",0.985007421184638,0.0149925788153615
"235","no","no",0.962086216618683,0.0379137833813174
"236","no","no",0.988403182780201,0.0115968172197988
"237","no","no",0.993846116712544,0.00615388328745651
"238","no","no",0.980563848921768,0.0194361510782316
"239","no","no",0.949091138532162,0.0509088614678383
"240","yes","no",0.938128053377363,0.0618719466226366
"241","no","no",0.983199765294633,0.0168002347053671
"242","no","no",0.986961638127918,0.0130383618720815
"243","no","no",0.969068268331629,0.0309317316683709
"244","no","no",0.960805538252706,0.0391944617472939
"245","yes","no",0.95355070653766,0.0464492934623401
"246","no","no",0.995364015750315,0.00463598424968509
"247","no","no",0.99563604118656,0.00436395881344005
"248","no","no",0.995710106165666,0.00428989383433386
"249","no","no",0.972739004716446,0.0272609952835542
"250","no","no",0.94238737801655,0.05761262198345
"251","no","no",0.983145651550904,0.016854348449096
"252","no","no",0.994089334390282,0.0059106656097179
"253","no","no",0.963782931516689,0.0362170684833104
"254","no","no",0.989629394480471,0.010370605519529
"255","no","no",0.978668610703138,0.021331389296862
"256","no","no",0.982306870920791,0.0176931290792087
"257","no","no",0.979008670542141,0.0209913294578593
"258","no","no",0.983779293616188,0.016220706383812
"259","no","no",0.95423038100772,0.0457696189922801
"260","no","no",0.989430315732418,0.0105696842675821
"261","no","no",0.958957073208499,0.0410429267915005
"262","no","no",0.991652504046484,0.0083474959535163
"263","no","no",0.990903639342979,0.00909636065702054
"264","no","no",0.993958459037394,0.00604154096260576
"265","no","no",0.986226290009194,0.013773709990806
"266","no","no",0.988088518805517,0.011911481194483
"267","no","no",0.966064249703803,0.0339357502961971
"268","no","no",0.990226065897329,0.00977393410267135
"269","no","no",0.980743801915297,0.0192561980847035
"270","no","no",0.996002048148489,0.00399795185151078
"271","no","no",0.987136314480241,0.0128636855197592
"272","no","no",0.951701188410471,0.0482988115895292
"273","no","no",0.983927492390911,0.0160725076090889
"274","no","no",0.939502143418821,0.0604978565811793
"275","no","no",0.9962195561393,0.00378044386070005
"276","no","no",0.994524333880027,0.00547566611997338
"277","no","no",0.995364015750315,0.00463598424968509
"278","no","no",0.953122698487252,0.0468773015127481
"279","no","no",0.986867118753495,0.013132881246505
"280","no","no",0.992349203692751,0.00765079630724953
"281","no","no",0.957061412781222,0.0429385872187783
"282","no","no",0.989079167409703,0.0109208325902967
"283","no","no",0.990257853325622,0.0097421466743781
"284","no","no",0.957246547537089,0.0427534524629114
"285","no","no",0.992968719488838,0.00703128051116173
"286","no","no",0.992968719488838,0.00703128051116173
"287","no","no",0.984773045551401,0.0152269544485986
"288","no","no",0.984302914938046,0.0156970850619539
"289","no","no",0.968447753963401,0.0315522460365988
"290","no","no",0.994089334390282,0.0059106656097179
"291","no","no",0.982179521304771,0.0178204786952292
"292","no","no",0.995495521814436,0.00450447818556379
"293","no","no",0.971041765671298,0.0289582343287019
"294","no","no",0.956900465119462,0.0430995348805379
"295","no","no",0.981437163935439,0.0185628360645607
"296","no","no",0.981433791689404,0.0185662083105962
"297","no","no",0.978547101830983,0.0214528981690168
"298","no","no",0.995752740268358,0.00424725973164187
"299","no","no",0.975906906413654,0.024093093586346
"300","no","no",0.98155246470587,0.0184475352941296
"301","no","no",0.944720436829941,0.0552795631700593
"302","no","no",0.972314559612183,0.0276854403878169
"303","no","no",0.98422271238864,0.0157772876113596
"304","no","no",0.984516873267941,0.015483126732059
"305","no","no",0.973974201193014,0.0260257988069858
"306","no","no",0.986365885720505,0.0136341142794953
"307","no","no",0.98696772827627,0.0130322717237297
"308","no","no",0.972347576192304,0.0276524238076958
"309","no","no",0.963999772630364,0.0360002273696362
"310","no","no",0.969699571738097,0.030300428261903
"311","no","no",0.973488965484506,0.0265110345154944
"312","no","no",0.978533101754437,0.0214668982455629
"313","no","no",0.985943644428261,0.0140563555717385
"314","no","no",0.963872462080826,0.0361275379191736
"315","no","no",0.951236585267936,0.0487634147320644
"316","no","no",0.992808702818421,0.00719129718157906
"317","no","no",0.994529089658386,0.0054709103416144
"318","no","no",0.972996224769155,0.0270037752308448
"319","no","no",0.968495818664927,0.0315041813350727
"320","no","no",0.97817655348732,0.0218234465126804
"321","no","no",0.975788467099992,0.0242115329000082
"322","no","no",0.983414371374053,0.0165856286259471
"323","no","no",0.972395622761646,0.0276043772383541
"324","no","no",0.99574046944386,0.00425953055614054
"325","no","no",0.975817456875133,0.0241825431248666
"326","no","no",0.994188465651058,0.00581153434894146
"327","no","no",0.995990494703003,0.00400950529699682
"328","no","no",0.916624583205918,0.0833754167940822
"329","no","no",0.979436251566732,0.0205637484332679
"330","no","no",0.97107009754013,0.0289299024598703
"331","no","no",0.928813467667536,0.0711865323324635
"332","yes","no",0.993606925952517,0.00639307404748351
"333","no","no",0.965815937378683,0.0341840626213172
"334","no","no",0.976443044088527,0.0235569559114728
"335","no","no",0.843892139176171,0.156107860823829
"336","no","no",0.946289203988699,0.0537107960113009
"337","no","no",0.98444305614518,0.0155569438548196
"338","no","no",0.971413336503757,0.0285866634962426
"339","no","no",0.99192696480212,0.00807303519788011
"340","no","no",0.985414919864194,0.0145850801358058
"341","no","no",0.988857560982481,0.0111424390175193
"342","no","no",0.983754028303489,0.0162459716965109
"343","no","no",0.989929478080872,0.0100705219191284
"344","no","no",0.984376559858006,0.0156234401419941
"345","no","no",0.99563604118656,0.00436395881344005
"346","no","no",0.967481130034385,0.0325188699656155
"347","no","no",0.994626729883828,0.00537327011617233
"348","no","no",0.968656421914071,0.0313435780859287
"349","no","no",0.949050341264263,0.0509496587357371
"350","no","no",0.984885825603772,0.0151141743962278
"351","no","no",0.976268795378098,0.0237312046219021
"352","no","no",0.96865803300971,0.0313419669902904
"353","no","no",0.942025513605192,0.0579744863948078
"354","no","no",0.980479533446241,0.0195204665537594
"355","no","no",0.944876099598429,0.0551239004015712
"356","no","no",0.96023471567955,0.0397652843204502
"357","no","no",0.965986819866906,0.0340131801330944
"358","yes","no",0.981770621058884,0.0182293789411155
"359","no","no",0.962844315582652,0.0371556844173485
"360","no","no",0.964265142635552,0.0357348573644484
"361","no","no",0.989484587801641,0.0105154121983593
"362","no","no",0.996439775281069,0.00356022471893111
"363","no","no",0.944413709849309,0.0555862901506912
"364","no","no",0.975047501307686,0.0249524986923138
"365","no","no",0.989079703365112,0.0109202966348884
"366","no","no",0.988681472081953,0.0113185279180467
"367","no","no",0.98015041405651,0.0198495859434903
"368","no","no",0.991885035513974,0.00811496448602567
"369","no","no",0.982713448872807,0.0172865511271935
"370","no","no",0.968600984827945,0.0313990151720554
"371","yes","no",0.98290853301677,0.01709146698323
"372","no","no",0.98439576658667,0.0156042334133297
"373","no","no",0.96315171330075,0.0368482866992501
"374","no","no",0.965310637641113,0.0346893623588868
"375","yes","no",0.951479838556304,0.0485201614436961
"376","no","no",0.988148778900551,0.011851221099449
"377","no","no",0.970790117783283,0.0292098822167171
"378","no","no",0.979292760536407,0.0207072394635927
"379","no","no",0.990321702626425,0.00967829737357511
"380","no","no",0.964738845821362,0.0352611541786385
"381","no","no",0.943327839143045,0.0566721608569553
"382","no","no",0.799396189507068,0.200603810492932
"383","no","no",0.978268059996988,0.0217319400030121
"384","no","no",0.987954876142703,0.0120451238572968
"385","no","no",0.950876217006013,0.0491237829939872
"386","no","no",0.970269831829557,0.029730168170443
"387","no","no",0.971168009537167,0.028831990462833
"388","no","no",0.952755415737521,0.0472445842624789
"389","no","no",0.931403290181626,0.0685967098183737
"390","no","no",0.995831965532611,0.00416803446738894
"391","no","no",0.977308817375784,0.0226911826242162
"392","no","no",0.977251704572569,0.022748295427431
"393","no","no",0.961901263865187,0.0380987361348131
"394","no","no",0.992579932809311,0.00742006719068919
"395","no","no",0.931835581467327,0.0681644185326732
"396","no","no",0.975386854519095,0.0246131454809048
"397","no","no",0.989721829995627,0.0102781700043731
"398","no","no",0.99610549210104,0.00389450789896028
"399","no","no",0.988852013424922,0.0111479865750783
"400","no","no",0.984946084044845,0.015053915955155
"401","no","no",0.989328837864335,0.0106711621356648
"402","no","no",0.967250381878397,0.0327496181216031
"403","no","no",0.986349040803769,0.0136509591962309
"404","no","no",0.992451204667031,0.0075487953329692
"405","no","no",0.994357829652022,0.00564217034797813
"406","no","no",0.98429342562252,0.0157065743774802
"407","no","no",0.946718731394867,0.0532812686051331
"408","no","no",0.988401494425178,0.0115985055748216
"409","yes","no",0.985803411609886,0.0141965883901135
"410","no","no",0.989924458767825,0.0100755412321754
"411","no","no",0.973716376418817,0.0262836235811826
"412","no","no",0.990125136222765,0.00987486377723489
"413","no","no",0.985296743025453,0.0147032569745466
"414","no","no",0.970873373666645,0.0291266263333552
"415","no","no",0.984390326486896,0.0156096735131045
"416","no","no",0.973354608358156,0.0266453916418439
"417","no","no",0.992229388994482,0.00777061100551746
"418","no","no",0.984911908510807,0.0150880914891934
"419","no","no",0.97433685754114,0.02566314245886
"420","no","no",0.976178279746167,0.023821720253833
"421","no","no",0.988707675652433,0.0112923243475668
"422","no","no",0.995060337885517,0.00493966211448316
"423","no","no",0.943973634837714,0.0560263651622856
"424","no","no",0.94677922180673,0.0532207781932696
"425","no","no",0.996334170197497,0.00366582980250311
"426","no","no",0.927896528282986,0.072103471717014
"427","no","no",0.985335099607579,0.0146649003924207
"428","no","no",0.980710278563566,0.0192897214364344
"429","no","no",0.983559528627102,0.0164404713728985
"430","no","no",0.980199921997166,0.0198000780028342
"431","no","no",0.96023471567955,0.0397652843204502
"432","no","no",0.970298694387975,0.0297013056120251
"433","no","no",0.990295343005987,0.00970465699401319
"434","no","no",0.969962798130948,0.0300372018690519
"435","no","no",0.97635711318308,0.02364288681692
"436","no","no",0.980193402731933,0.019806597268067
"437","no","no",0.971987360096635,0.0280126399033647
"438","no","no",0.996410425405634,0.00358957459436642
"439","no","no",0.981084769688739,0.0189152303112609
"440","no","no",0.99643781301106,0.00356218698893955
"441","yes","no",0.980018089466033,0.0199819105339667
"442","no","no",0.994025171653787,0.00597482834621291
"443","no","no",0.991964642515411,0.00803535748458884
"444","no","no",0.994019471845974,0.00598052815402639
"445","no","no",0.994969387061938,0.00503061293806194
"446","no","no",0.99599755467132,0.00400244532867999
"447","no","no",0.983636642644456,0.0163633573555441
"448","no","no",0.969430359076699,0.0305696409233011
"449","no","no",0.971254048188305,0.0287459518116952
"450","no","no",0.987085160325892,0.0129148396741079
"451","no","no",0.939908731938129,0.060091268061871
"452","no","no",0.969722974860861,0.0302770251391388
"453","no","no",0.98235572133838,0.0176442786616203
"454","no","no",0.973146762164994,0.0268532378350064
"455","no","no",0.953971245554396,0.0460287544456043
"456","no","no",0.9704229376052,0.0295770623948003
"457","no","no",0.952577492040038,0.0474225079599615
"458","no","no",0.994185556618999,0.00581444338100076
"459","no","no",0.994994400177405,0.00500559982259486
"460","no","no",0.971104319055857,0.0288956809441434
"461","no","no",0.967250381878397,0.0327496181216031
"462","no","no",0.957686951310087,0.0423130486899131
"463","no","no",0.974231271017363,0.0257687289826372
"464","no","no",0.945690073545107,0.0543099264548934
"465","no","no",0.967887767515689,0.0321122324843107
"466","no","no",0.95877159373044,0.0412284062695597
"467","no","no",0.969384383433505,0.030615616566495
"468","no","no",0.985611251518268,0.0143887484817319
"469","no","no",0.980874133081521,0.0191258669184791
"470","no","no",0.963734025504753,0.0362659744952465
"471","no","no",0.967648001851415,0.0323519981485851
"472","no","no",0.978441324426712,0.0215586755732882
"473","no","no",0.993144111132682,0.00685588886731808
"474","no","no",0.965131940071512,0.0348680599284879
"475","no","no",0.960197564935469,0.0398024350645305
"476","no","no",0.985867492946171,0.0141325070538291
"477","yes","no",0.978003438314833,0.0219965616851668
"478","no","no",0.990114418987742,0.00988558101225792
"479","no","no",0.990159379938172,0.00984062006182831
"480","no","no",0.987096932610746,0.0129030673892545
"481","no","no",0.951725628035298,0.0482743719647019
"482","no","no",0.982960162372976,0.0170398376270237
"483","no","no",0.996342890591133,0.00365710940886742
"484","no","no",0.987243794141533,0.0127562058584671
"485","no","no",0.963276076823579,0.0367239231764214
"486","no","no",0.990720079910395,0.00927992008960501
"487","no","no",0.975664419179336,0.0243355808206644
"488","no","no",0.971931964383064,0.0280680356169359
"489","no","no",0.985899996731313,0.0141000032686869
"490","no","no",0.979755239817599,0.0202447601824011
"491","no","no",0.918193509921861,0.0818064900781386
"492","no","no",0.959302955978061,0.0406970440219389
"493","no","no",0.974617682691606,0.0253823173083936
"494","no","no",0.953434128888103,0.0465658711118969
"495","yes","no",0.99599755467132,0.00400244532867999
"496","no","no",0.989554388209666,0.0104456117903336
"497","no","no",0.985789092691158,0.0142109073088419
"498","no","no",0.989721829995627,0.0102781700043731
"499","no","no",0.98798653873796,0.0120134612620402
"500","no","no",0.993255443672745,0.00674455632725536
"501","no","no",0.978483487954965,0.0215165120450349
"502","no","no",0.978718611412619,0.0212813885873807
"503","no","no",0.964501967400461,0.0354980325995394
"504","no","no",0.967921305282927,0.0320786947170733
"505","no","no",0.954264467746298,0.0457355322537022
"506","no","no",0.980215219366592,0.0197847806334078
"507","no","no",0.973656143911789,0.0263438560882108
"508","no","no",0.993029496787111,0.00697050321288857
"509","no","no",0.970859579962651,0.0291404200373484
"510","no","no",0.984523166795748,0.015476833204252
"511","no","no",0.935632468978232,0.0643675310217681
"512","no","no",0.969129045659258,0.0308709543407418
"513","no","no",0.966047743534514,0.0339522564654862
"514","no","no",0.955624068368904,0.044375931631096
"515","no","no",0.956856075027951,0.0431439249720494
"516","no","no",0.978327130530933,0.0216728694690667
"517","yes","no",0.951539086229603,0.0484609137703965
"518","no","no",0.979887691218888,0.0201123087811119
"519","no","no",0.929461625425048,0.0705383745749519
"520","no","no",0.974673524513446,0.0253264754865543
"521","no","no",0.992806997137857,0.00719300286214293
"522","no","no",0.97313007443579,0.0268699255642103
"523","no","no",0.992507121662457,0.00749287833754337
"524","no","no",0.987272388975767,0.0127276110242331
"525","no","no",0.938572509077524,0.0614274909224762
"526","no","no",0.965256042081802,0.0347439579181983
"527","no","no",0.975778044351091,0.024221955648909
"528","no","no",0.984112039982841,0.0158879600171594
"529","no","no",0.959352248597923,0.0406477514020768
"530","no","no",0.960006497254204,0.0399935027457962
"531","no","no",0.936497952181715,0.0635020478182845
"532","no","no",0.959302955978061,0.0406970440219389
"533","no","no",0.925252736861463,0.0747472631385372
"534","no","no",0.970883432892569,0.0291165671074311
"535","no","no",0.963794214036152,0.0362057859638476
"536","no","no",0.983159817756877,0.0168401822431228
"537","no","no",0.979547263092449,0.0204527369075513
"538","no","no",0.92495538001941,0.0750446199805898
"539","no","no",0.989170475471246,0.0108295245287544
"540","no","no",0.964177958242835,0.0358220417571651
"541","no","no",0.946778788683796,0.053221211316204
"542","no","no",0.983647946667434,0.0163520533325663
"543","no","no",0.987387098281278,0.0126129017187221
"544","no","no",0.898217991171962,0.101782008828038
"545","no","no",0.989644876118752,0.0103551238812478
"546","no","no",0.995911008043612,0.00408899195638762
"547","no","no",0.961197384098433,0.0388026159015665
"548","no","no",0.965809586118434,0.0341904138815661
"549","no","no",0.979154877075181,0.0208451229248191
"550","no","no",0.960811430443975,0.0391885695560251
"551","no","no",0.954977980403927,0.0450220195960733
"552","no","no",0.994257524605822,0.00574247539417855
"553","no","no",0.984912563426923,0.0150874365730767
"554","no","no",0.966410261529819,0.0335897384701811
"555","no","no",0.973312575089571,0.0266874249104289
"556","no","no",0.961431338976305,0.0385686610236953
"557","no","no",0.99610549210104,0.00389450789896028
"558","no","no",0.963411933134097,0.0365880668659025
"559","no","no",0.938972814754837,0.0610271852451634
"560","no","no",0.992233337133044,0.00776666286695617
"561","no","no",0.986103119383584,0.0138968806164158
"562","no","no",0.984704738852342,0.0152952611476576
"563","no","no",0.965104590141612,0.0348954098583881
"564","no","no",0.992342538039333,0.00765746196066671
"565","no","no",0.962274561759405,0.0377254382405955
"566","no","no",0.990083192974668,0.00991680702533182
"567","no","no",0.976524099557645,0.023475900442355
"568","no","no",0.951133426456731,0.0488665735432691
"569","no","no",0.96813022523522,0.03186977476478
"570","no","no",0.973458266705944,0.026541733294056
"571","no","no",0.995738333955473,0.00426166604452696
"572","no","no",0.978853535251769,0.0211464647482311
"573","no","no",0.99548873795854,0.00451126204145953
"574","no","no",0.992896848536536,0.00710315146346362
"575","no","no",0.989355557680308,0.0106444423196915
"576","no","no",0.952808033933975,0.0471919660660256
"577","no","no",0.996219369088604,0.00378063091139568
"578","no","no",0.996229699233929,0.00377030076607046
"579","no","no",0.989100086938483,0.0108999130615167
"580","no","no",0.919689674914185,0.0803103250858146
"581","no","no",0.978954273734928,0.0210457262650723
"582","no","no",0.990746034957771,0.00925396504222852
