"","y.act","y.pred","y.prob.no","y.prob.yes"
"213","no","no",0.999001205999478,0.000998794000522255
"214","no","no",0.999311883080752,0.000688116919247506
"215","no","no",0.999809101649735,0.000190898350264781
"216","no","no",0.999777629989015,0.000222370010985127
"217","no","no",0.999795877728098,0.000204122271901974
"218","no","no",0.998680702028164,0.00131929797183584
"219","no","no",0.99872636433625,0.00127363566375016
"220","no","no",0.999664212410888,0.000335787589111648
"221","no","no",0.999297772333294,0.000702227666706431
"222","no","no",0.99878868340544,0.00121131659456001
"223","no","no",0.999858096443882,0.000141903556118429
"224","no","no",0.999098932754782,0.000901067245218417
"225","no","no",0.999850262472976,0.000149737527023983
"226","no","no",0.999834327229128,0.000165672770871739
"227","no","no",0.999309972518029,0.000690027481970573
"228","no","no",0.999592878534224,0.000407121465775463
"229","no","no",0.999624275000083,0.000375724999916953
"230","no","no",0.999603444647649,0.000396555352351019
"231","no","no",0.999824243100776,0.000175756899223674
"232","no","no",0.999712821661005,0.000287178338995067
"233","no","no",0.99973406218449,0.000265937815510455
"234","no","no",0.999576843751663,0.000423156248337275
"235","no","no",0.998767262425933,0.00123273757406727
"236","no","no",0.999950805245345,4.91947546547623e-05
"237","no","no",0.999806103889538,0.000193896110462008
"238","no","no",0.999379576753895,0.000620423246104926
"239","no","no",0.998322820027491,0.00167717997250867
"240","yes","no",0.99793861700566,0.00206138299433963
"241","no","no",0.999465110067088,0.000534889932911616
"242","no","no",0.999586413546366,0.000413586453634024
"243","no","no",0.99900129065514,0.000998709344859842
"244","no","no",0.998652086080407,0.00134791391959297
"245","yes","no",0.99839085695328,0.00160914304671969
"246","no","no",0.999854145487339,0.000145854512660714
"247","no","no",0.999862740117825,0.000137259882175326
"248","no","no",0.999865079409466,0.000134920590534287
"249","no","no",0.999478914241714,0.000521085758285691
"250","no","no",0.998088912313348,0.00191108768665195
"251","no","no",0.999463358585122,0.000536641414878068
"252","no","no",0.999813811303705,0.000186188696295355
"253","no","no",0.998758195705566,0.00124180429443364
"254","no","no",0.99967189547934,0.000328104520660386
"255","no","no",0.99931780220737,0.00068219779263023
"256","no","no",0.999436186153891,0.000563813846109324
"257","no","no",0.999328903368939,0.000671096631060782
"258","no","no",0.999483855775016,0.000516144224983578
"259","no","no",0.998499985960394,0.00150001403960642
"260","no","no",0.999665531884726,0.000334468115274355
"261","no","no",0.998661308260778,0.00133869173922241
"262","no","no",0.999721558157159,0.000278441842841211
"263","no","no",0.999712568340041,0.000287431659958716
"264","no","no",0.999809664400649,0.000190335599351187
"265","no","no",0.999941442245494,5.8557754506126e-05
"266","no","no",0.999601291529107,0.000398708470892936
"267","no","no",0.998901001507876,0.00109899849212417
"268","no","no",0.99967352345931,0.000326476540689507
"269","no","no",0.999385430236237,0.000614569763763272
"270","no","no",0.999867206019169,0.000132793980830604
"271","no","no",0.999592024323815,0.000407975676185055
"272","no","no",0.998413027957617,0.00158697204238314
"273","no","no",0.999488646052727,0.00051135394727288
"274","no","no",0.997987247346955,0.00201275265304538
"275","no","no",0.99989446667324,0.000105533326759975
"276","no","no",0.999827587057425,0.000172412942574694
"277","no","no",0.999845918026871,0.000154081973129167
"278","no","no",0.998375325485323,0.00162467451467709
"279","no","no",0.999559882240878,0.000440117759121781
"280","no","no",0.999744970699446,0.000255029300554266
"281","no","no",0.998517746548993,0.00148225345100668
"282","no","no",0.999654301307173,0.000345698692827078
"283","no","no",0.999691968043278,0.000308031956721663
"284","no","no",0.998524413043961,0.0014755869560385
"285","no","no",0.99977826933834,0.000221730661660232
"286","no","no",0.99977826933834,0.000221730661660232
"287","no","no",0.99951595044194,0.000484049558059882
"288","no","no",0.999842127029742,0.000157872970258384
"289","no","no",0.998923175544061,0.0010768244559394
"290","no","no",0.999803309092772,0.000196690907228105
"291","no","no",0.999662578993493,0.00033742100650703
"292","no","no",0.999850307893574,0.000149692106425782
"293","no","no",0.999014254981155,0.000985745018845356
"294","no","no",0.998511948980456,0.00148805101954402
"295","no","no",0.999407964376872,0.00059203562312802
"296","no","no",0.999407854854078,0.000592145145921958
"297","no","no",0.999313833771902,0.000686166228097806
"298","no","no",0.999858890984982,0.000141109015017822
"299","no","no",0.999227369762462,0.000772630237537911
"300","no","no",0.999411708642356,0.000588291357644139
"301","no","no",0.998170681590716,0.00182931840928431
"302","no","no",0.999108993814787,0.000891006185213266
"303","no","no",0.999498184383347,0.000501815616652551
"304","no","no",0.999479922198873,0.000520077801127179
"305","no","no",0.999116652569644,0.000883347430355824
"306","no","no",0.999567262916532,0.000432737083468406
"307","no","no",0.999586609200318,0.000413390799682189
"308","no","no",0.999110085640144,0.000889914359855762
"309","no","no",0.998831728331264,0.00116827166873593
"310","no","no",0.999131675561826,0.000868324438173979
"311","no","no",0.999147786174133,0.000852213825866562
"312","no","no",0.999782837135518,0.000217162864482423
"313","no","no",0.99952850774222,0.000471492257779476
"314","no","no",0.998827447048728,0.00117255295127229
"315","no","no",0.998306721874678,0.00169327812532219
"316","no","no",0.999760394751505,0.000239605248494826
"317","no","no",0.999818020777647,0.000181979222353387
"318","no","no",0.999082568919885,0.000917431080115392
"319","no","no",0.999395219323679,0.000604780676320894
"320","no","no",0.999379867604257,0.000620132395742564
"321","no","no",0.999179707107315,0.000820292892685065
"322","no","no",0.999442285618066,0.000557714381933562
"323","no","no",0.999211067353825,0.000788932646175008
"324","no","no",0.999881037071936,0.000118962928063694
"325","no","no",0.999180712803882,0.00081928719611759
"326","no","no",0.999891266077827,0.000108733922173142
"327","no","no",0.999925115270598,7.48847294016964e-05
"328","no","no",0.996999454781905,0.00300054521809503
"329","no","no",0.999609566834375,0.000390433165625229
"330","no","no",0.999015247158419,0.00098475284158062
"331","no","no",0.997605299060703,0.00239470093929694
"332","yes","no",0.999787155998349,0.000212844001650897
"333","no","no",0.998830285838872,0.00116971416112746
"334","no","no",0.999329453848441,0.000670546151558841
"335","no","no",0.994881333355632,0.00511866664436816
"336","no","no",0.998125516597175,0.00187448340282457
"337","no","no",0.999706102279515,0.00029389772048483
"338","no","no",0.999708714414343,0.000291285585657391
"339","no","no",0.999988500194812,1.1499805188358e-05
"340","no","no",0.999510519051522,0.000489480948477747
"341","no","no",0.99968670160102,0.000313298398980289
"342","no","no",0.999540899811135,0.00045910018886511
"343","no","no",0.999899285943465,0.000100714056534774
"344","no","no",0.999475136784401,0.000524863215599496
"345","no","no",0.999878108105547,0.000121891894452785
"346","no","no",0.999033091457322,0.000966908542678062
"347","no","no",0.999814978681599,0.000185021318401155
"348","no","no",0.998892812218883,0.00110718778111709
"349","no","no",0.998456545684238,0.00154345431576232
"350","no","no",0.999502640361415,0.000497359638585409
"351","no","no",0.999750888870416,0.000249111129584234
"352","no","no",0.998951934541742,0.00104806545825744
"353","no","no",0.998008425744794,0.00199157425520593
"354","no","no",0.999354851878198,0.000645148121801933
"355","no","no",0.998111868027657,0.00188813197234301
"356","no","no",0.998658990186477,0.00134100981352257
"357","no","no",0.998859570285794,0.00114042971420632
"358","yes","no",0.999465629732237,0.00053437026776337
"359","no","no",0.998750275861872,0.00124972413812747
"360","no","no",0.998799776646072,0.0012002233539285
"361","no","no",0.999655526601345,0.000344473398655392
"362","no","no",0.999884158520653,0.000115841479347098
"363","no","no",0.998095129769649,0.00190487023035129
"364","no","no",0.999170882487322,0.000829117512678562
"365","no","no",0.999621938450361,0.000378061549639207
"366","no","no",0.99962892609312,0.000371073906879797
"367","no","no",0.999343761537426,0.000656238462574178
"368","no","no",0.999734784965409,0.000265215034591339
"369","no","no",0.999974268005144,2.5731994856001e-05
"370","no","no",0.998949967095853,0.00105003290414702
"371","yes","no",0.999436479806399,0.00056352019360133
"372","no","no",0.999486266858999,0.000513733141001044
"373","no","no",0.998760997382977,0.00123900261702272
"374","no","no",0.998836111140827,0.00116388885917334
"375","yes","no",0.998256233767094,0.00174376623290644
"376","no","no",0.999611259353468,0.00038874064653222
"377","no","no",0.99902530441512,0.000974695584880058
"378","no","no",0.999314827309988,0.000685172690011487
"379","no","no",0.999683208796273,0.000316791203726662
"380","no","no",0.998816248866998,0.00118375113300189
"381","no","no",0.99794629586778,0.00205370413222006
"382","no","no",0.991477178120675,0.00852282187932498
"383","no","no",0.99928019318592,0.000719806814079849
"384","no","no",0.999604824004942,0.000395175995057759
"385","no","no",0.998327643098099,0.00167235690190134
"386","no","no",0.999007428944529,0.0009925710554713
"387","no","no",0.999038276039598,0.000961723960402044
"388","no","no",0.998394682588831,0.00160531741116891
"389","no","no",0.997617583631202,0.00238241636879842
"390","no","no",0.999864301716821,0.000135698283179386
"391","no","no",0.999205299240036,0.000794700759964471
"392","no","no",0.999203254079626,0.000796745920374229
"393","no","no",0.998717342467182,0.00128265753281794
"394","no","no",0.999757659980393,0.000242340019607022
"395","no","no",0.997633657583037,0.00236634241696335
"396","no","no",0.999182433548986,0.000817566451014026
"397","no","no",0.999701059070357,0.000298940929642709
"398","no","no",0.999873240577725,0.000126759422274468
"399","no","no",0.999884451075934,0.000115548924065969
"400","no","no",0.999504652585597,0.000495347414403221
"401","no","no",0.999630653318943,0.000369346681057019
"402","no","no",0.998841522764766,0.00115847723523394
"403","no","no",0.999601643337959,0.000398356662040933
"404","no","no",0.999781029323276,0.000218970676723737
"405","no","no",0.999805668735391,0.000194331264609082
"406","no","no",0.999482845525502,0.000517154474497701
"407","no","no",0.998178413447847,0.00182158655215295
"408","no","no",0.999619642946004,0.000380357053996021
"409","yes","no",0.999506936252869,0.000493063747130528
"410","no","no",0.999670078153625,0.000329921846375198
"411","no","no",0.999076206363506,0.000923793636494056
"412","no","no",0.999658479901376,0.000341520098624473
"413","no","no",0.999489085601547,0.000510914398452714
"414","no","no",0.998973390923789,0.00102660907621054
"415","no","no",0.99945710701686,0.000542892983139832
"416","no","no",0.999063155423217,0.00093684457678318
"417","no","no",0.99974612445838,0.000253875541619915
"418","no","no",0.999475515491141,0.000524484508858562
"419","no","no",0.999242148649124,0.000757851350875729
"420","no","no",0.999297815078833,0.000702184921167194
"421","no","no",0.999671235273745,0.000328764726254543
"422","no","no",0.999829980956712,0.000170019043288086
"423","no","no",0.998079184585203,0.00192081541479734
"424","no","no",0.998078144930142,0.00192185506985847
"425","no","no",0.999873980972064,0.000126019027936117
"426","no","no",0.998505616112598,0.00149438388740229
"427","no","no",0.99949043757818,0.000509562421819741
"428","no","no",0.999326688084101,0.00067331191589938
"429","no","no",0.999458290638167,0.000541709361833309
"430","no","no",0.999308526698443,0.000691473301557449
"431","no","no",0.998583441107876,0.00141655889212362
"432","no","no",0.998952537380371,0.00104746261962908
"433","no","no",0.999999179866904,8.20133095533997e-07
"434","no","no",0.999403925580256,0.000596074419743586
"435","no","no",0.999171189399582,0.000828810600418314
"436","no","no",0.999610969055866,0.00038903094413372
"437","no","no",0.99901374669607,0.000986253303929722
"438","no","no",0.999896277672717,0.000103722327282833
"439","no","no",0.999340003005683,0.00065999699431721
"440","no","no",0.999877556166304,0.000122443833695602
"441","yes","no",0.999302051653514,0.000697948346486216
"442","no","no",0.99979414461838,0.000205855381619727
"443","no","no",0.999722596392619,0.00027740360738149
"444","no","no",0.99979394709768,0.000206052902319707
"445","no","no",0.999826835222459,0.000173164777541049
"446","no","no",0.999862364348383,0.00013763565161661
"447","no","no",0.99952121304067,0.000478786959329715
"448","no","no",0.99909282276852,0.000907177231479914
"449","no","no",0.999430293206392,0.000569706793607893
"450","no","no",0.999552015094574,0.000447984905426386
"451","no","no",0.998162448612314,0.00183755138768602
"452","no","no",0.999680053400126,0.000319946599874131
"453","no","no",0.999815920200253,0.000184079799747066
"454","no","no",0.999206063152984,0.000793936847016232
"455","no","no",0.998612594031267,0.00138740596873286
"456","no","no",0.998957047846685,0.00104295215331516
"457","no","no",0.999042093703809,0.00095790629619085
"458","no","no",0.999831624016027,0.000168375983972828
"459","no","no",0.999827700411425,0.00017229958857519
"460","no","no",0.999036090465006,0.000963909534994291
"461","no","no",0.99902600505061,0.000973994949390285
"462","no","no",0.999149770090619,0.000850229909381221
"463","no","no",0.999490827683176,0.00050917231682422
"464","no","no",0.998895144900402,0.00110485509959775
"465","no","no",0.998864791096166,0.0011352089038341
"466","no","no",0.998607599064698,0.00139240093530234
"467","no","no",0.999091416595287,0.000908583404712889
"468","no","no",0.999568414409346,0.00043158559065398
"469","no","no",0.999454402536731,0.000545597463268895
"470","no","no",0.998947586596403,0.00105241340359756
"471","no","no",0.999064855129652,0.000935144870348011
"472","no","no",0.999383517174897,0.000616482825103459
"473","no","no",0.999806772435084,0.000193227564916049
"474","no","no",0.998989576213811,0.00101042378618925
"475","no","no",0.998775513581674,0.00122448641832592
"476","no","no",0.999598830494921,0.00040116950507897
"477","yes","no",0.9994411468747,0.000558853125300483
"478","no","no",0.99970479369244,0.000295206307560274
"479","no","no",0.999721837842237,0.000278162157763051
"480","no","no",0.999675123657191,0.000324876342808856
"481","no","no",0.998581954743989,0.00141804525601125
"482","no","no",0.999514912233448,0.000485087766551846
"483","no","no",0.999897249011228,0.000102750988772249
"484","no","no",0.999638389075713,0.000361610924286858
"485","no","no",0.998933805309712,0.00106619469028833
"486","no","no",0.999737831259871,0.000262168740128563
"487","no","no",0.999302186132949,0.00069781386705105
"488","no","no",0.999192157532794,0.000807842467205714
"489","no","no",0.999599765977967,0.000400234022033286
"490","no","no",0.999389245385332,0.000610754614668473
"491","no","no",0.997371864833362,0.00262813516663844
"492","no","no",0.998746860112139,0.00125313988786144
"493","no","no",0.999230338721654,0.000769661278346077
"494","no","no",0.998634520696652,0.00136547930334758
"495","yes","no",0.999881162757322,0.0001188372426778
"496","no","no",0.99970456129214,0.000295438707859701
"497","no","no",0.999596573830783,0.000403426169217476
"498","no","no",0.999709344926358,0.000290655073641783
"499","no","no",0.99964050073067,0.000359499269329868
"500","no","no",0.999809930957196,0.000190069042803871
"501","no","no",0.999350060313733,0.000649939686267242
"502","no","no",0.999391613841295,0.000608386158705079
"503","no","no",0.998970668147966,0.00102933185203346
"504","no","no",0.999020762138279,0.00097923786172101
"505","no","no",0.99866000200103,0.00133999799897014
"506","no","no",0.999435237353479,0.000564762646520685
"507","no","no",0.99920041730365,0.000799582696350504
"508","no","no",0.999792437509085,0.000207562490915001
"509","no","no",0.999160392892155,0.000839607107844998
"510","no","no",0.999560087221197,0.000439912778803073
"511","no","no",0.998077672335759,0.00192232766424086
"512","no","no",0.999058768344438,0.000941231655562443
"513","no","no",0.998961620992734,0.00103837900726609
"514","no","no",0.998701632387956,0.00129836761204427
"515","no","no",0.998739256715541,0.00126074328445853
"516","no","no",0.999380181463801,0.000619818536199439
"517","yes","no",0.998576204262424,0.00142379573757617
"518","no","no",0.999425701543992,0.000574298456007526
"519","no","no",0.997760467750963,0.00223953224903722
"520","no","no",0.999273055469354,0.000726944530645984
"521","no","no",0.999797204258486,0.00020279574151428
"522","no","no",0.999227565817189,0.000772434182811603
"523","no","no",0.999776768676535,0.000223231323465192
"524","no","no",0.999639209831394,0.000360790168606042
"525","no","no",0.998171051710115,0.00182894828988554
"526","no","no",0.998993298198995,0.00100670180100479
"527","no","no",0.999266371020375,0.000733628979625041
"528","no","no",0.999731604326435,0.000268395673565259
"529","no","no",0.998947729896506,0.00105227010349399
"530","no","no",0.999307718050325,0.000692281949674842
"531","no","no",0.998105220248826,0.00189477975117442
"532","no","no",0.998813703948554,0.001186296051446
"533","no","no",0.999285521891285,0.000714478108715311
"534","no","no",0.999113813588416,0.000886186411583734
"535","no","no",0.998890190452057,0.00110980954794346
"536","no","no",0.99949366289369,0.000506337106310257
"537","no","no",0.99941578359287,0.000584216407129762
"538","no","no",0.997606160955684,0.0023938390443163
"539","no","no",0.999693587371947,0.000306412628052629
"540","no","no",0.999077177415948,0.000922822584051809
"541","no","no",0.99842871556753,0.00157128443247034
"542","no","no",0.999998798801497,1.20119850271414e-06
"543","no","no",0.999622340372258,0.000377659627742334
"544","no","no",0.996659794006141,0.00334020599385946
"545","no","no",0.999826032206652,0.000173967793348348
"546","no","no",0.999878582850377,0.000121417149622759
"547","no","no",0.998807475658443,0.00119252434155693
"548","no","no",0.998954087343719,0.00104591265628065
"549","no","no",0.999646110362606,0.000353889637393636
"550","no","no",0.998795145187423,0.00120485481257739
"551","no","no",0.999216642925222,0.000783357074778348
"552","no","no",0.999829209731752,0.000170790268248286
"553","no","no",0.999547146105182,0.00045285389481766
"554","no","no",0.998973081638245,0.0010269183617552
"555","no","no",0.99918971213762,0.0008102878623796
"556","no","no",0.999003655783083,0.000996344216917021
"557","no","no",0.999965398363364,3.46016366359151e-05
"558","no","no",0.999056713487674,0.000943286512326087
"559","no","no",0.998920383055827,0.00107961694417356
"560","no","no",0.999768550016549,0.000231449983451381
"561","no","no",0.99958336950017,0.000416630499830133
"562","no","no",0.999980381807919,1.96181920806507e-05
"563","no","no",0.999101889565538,0.000898110434462401
"564","no","no",0.999771828615002,0.000228171384997627
"565","no","no",0.999348490511067,0.000651509488932814
"566","no","no",0.999987349394468,1.26506055321425e-05
"567","no","no",0.999991858420026,8.14157997435129e-06
"568","no","no",0.998482781718312,0.0015172182816879
"569","no","no",0.999182258631747,0.000817741368253379
"570","no","no",0.999998029874981,1.97012501941804e-06
"571","no","no",0.999893606764032,0.000106393235967754
"572","no","no",0.999411240674845,0.000588759325155223
"573","no","no",0.999930523730456,6.94762695437502e-05
"574","no","no",0.999975277836962,2.47221630383139e-05
"575","no","no",0.999753438123199,0.000246561876801522
"576","no","no",0.99959599378329,0.00040400621671011
"577","no","no",0.999941817953477,5.81820465232587e-05
"578","no","no",0.999913255620831,8.67443791689333e-05
